-0.35729,-0.084509,-0.060481,-0.023302,-0.11728,-0.30366,-0.64268,-0.64261,-0.61904,-1.1333,-0.96099,-0.6286,-0.172,0.013034,0.23979,0.34349,0.74624,0.19296,0.94985,0.76341,0.66906,0.71507,0.68982,0.3927,0.58348,0.2245,0.30963,-0.1958,-0.13551,-0.49592,-0.20629,-0.54629,-0.7911,-0.035432,-0.69728,0.099294,-0.43888,0.29843,-0.30871,0.54046,0.002901,-0.021115,0.82328,0.54876,0.23497,-0.19695,-0.26886,0.1844,0.65887,-0.083733,-0.07622,-0.037757,0.42983,0.45043,-0.091441,0.23497,0.00069982,-0.21945,-0.35468,0.18657,0.23417,0.34441,0.31164,0.35195,0.28313,0.1874,0.32175
1.4722,1.6017,1.4278,1.649,1.7895,1.8393,1.6361,0.80407,0.93668,1.1654,1.0509,0.96071,1.0575,1.2652,0.99737,0.64265,0.678,0.90718,0.27453,-0.64408,-0.33433,-0.62829,-0.4346,-0.76594,-0.86214,-0.78559,-1.1795,-1.1596,-1.2705,-1.3963,-1.4379,-1.2215,-1.6083,-1.0367,-1.0969,-1.0974,-1.0794,-1.4034,-1.3233,-1.1387,-0.66889,-1.0143,-0.65966,-0.43888,-1.3073,-0.84892,-0.020203,-0.73923,-0.3391,0.21062,-0.85773,-0.31073,-0.45876,-0.52561,-0.58512,-0.92074,-1.0148,-0.97594,-1.3113,-0.18203,-0.76702,-0.18941,-0.65547,-0.69265,-0.69102,-0.75352,-0.94771
0.1601,0.26107,0.085753,-0.056741,0.25745,0.55457,0.18899,0.58959,0.2652,0.41329,-0.090736,0.72859,0.11301,0.47743,0.48982,0.62691,0.5315,-0.35691,-0.40685,0.23623,0.085749,0.10585,-0.16687,0.053813,-0.26314,-0.33078,-0.19978,-0.35137,-0.3028,-0.46376,-0.34914,-0.51974,-0.75528,-0.5453,-0.86923,-0.64909,-0.79896,-0.20315,-0.83497,-0.24974,0.14542,0.69921,0.33382,0.78979,0.56323,1.2369,0.49819,0.72104,0.79896,0.080972,0.49211,0.26936,-0.010204,0.045892,0.34325,-0.26938,-0.19252,-0.20404,-0.62513,0.14396,0.37969,1.1889,0.14998,0.34409,-0.27789,0.46302,0.61948
0.42977,0.47878,0.41436,0.77763,0.86338,0.76412,-0.083471,-0.12856,-0.3306,-0.16304,0.022385,-0.074515,-0.062659,-0.27928,-0.14454,-0.17796,-0.12019,-0.18244,-0.13939,-0.18946,-0.27912,-0.33488,-0.34373,0.014504,-0.037387,-0.29586,-0.11886,-0.19044,-0.15117,0.08311,0.12559,-0.64168,-0.47072,-0.86739,-0.34758,-0.77763,-0.64129,-0.44412,-0.8085,-0.031378,-0.22625,0.8178,-0.054869,0.32064,0.12981,0.42327,0.11629,0.013251,-0.073776,-0.02325,0.37832,0.37359,-0.10121,-0.035141,0.095015,-0.55432,-0.16265,-0.36232,0.11913,-0.16029,-0.41121,0.58427,-0.055652,0.12159,0.40051,0.13342,0.38216
1.7059,2.1431,2.2635,2.4573,2.4543,2.4029,1.9483,1.4501,1.0876,0.33548,0.27629,0.69752,0.34586,-0.49878,-0.47805,-0.12545,-0.060307,-0.22901,-1.0832,-1.2073,-0.74764,-1.08,-1.042,-0.9227,-0.81861,-1.1081,-0.965,-1.2432,-1.2227,-0.88594,-0.84295,-1.4191,-1.3934,-1.8239,-1.2022,-2.2448,-1.1761,-1.0152,-1.0964,-1.0196,-1.6033,-0.92007,-2.4814,-2.3765,-1.7222,-1.9223,-2.4585,-1.1024,-1.847,-2.2583,-1.661,-2.0495,-1.8793,-1.6324,-1.7341,-2.0723,-1.9987,-2.1619,-2.0268,-1.7936,-1.5408,-2.22,-1.8131,-1.563,-1.1587,-1.4666,-1.6803
0.41389,0.41389,0.34552,0.63738,0.50193,0.68538,0.34513,-0.53333,-0.69483,-0.79696,-0.48425,-0.46195,-0.21428,-0.089998,-0.28939,0.6289,0.24266,0.41062,0.8129,0.84068,0.91833,0.61277,0.91029,0.97562,0.70908,1.0201,0.84998,1.1082,1.0754,0.67866,1.0046,-0.25206,-0.048979,-0.88615,0.13545,-1.0201,-0.86657,-1.3546,-1.2175,-0.71232,-0.77844,0.11451,0.19276,-0.32091,-0.098396,-0.476,0.47452,-0.26835,0.43701,0.34387,0.54054,0.73754,-0.37437,0.50779,-0.085252,-0.6783,-0.37843,-0.92853,0.89166,-0.70576,-0.75487,-0.49348,-0.29263,0.31111,-0.44578,-0.0023132,0.23795
-1.06,-0.7946,-0.9219,-0.89095,-1.3859,-0.99404,-0.63368,0.015094,0.11671,0.06552,0.39477,0.14966,0.47028,0.63595,0.66293,0.93455,0.9461,1.104,0.72797,0.5252,0.615,0.5015,0.34186,0.13602,0.4187,-0.21759,0.19988,-0.13371,-0.17427,-0.089792,-0.23307,-0.34436,-0.13645,-0.33171,0.095377,-0.56924,-0.12065,-0.62722,-0.63094,-0.10357,0.78653,0.30014,0.43723,0.20208,-0.33705,-0.37983,0.07373,-0.18061,0.78531,0.22234,0.29065,0.4279,0.29673,0.26689,-0.0067913,-0.48185,-0.064692,-0.11452,-0.11162,0.021024,0.99404,0.5448,0.43459,1.4195,0.4738,0.46133,0.39718
-0.38319,0.069269,0.26112,-0.11957,-0.24576,0.0096111,-0.21575,-0.71597,-0.70369,-0.23459,-0.25551,-0.21031,0.018748,-0.030339,0.31836,0.41639,0.51804,0.8468,1.1756,0.93728,0.99154,0.53186,0.54372,0.27745,0.046463,-0.021865,-0.35787,-0.89274,-0.87259,-0.57585,-0.79562,-0.82291,-0.60204,0.15457,0.27314,0.3917,0.111,0.66755,0.20332,-0.53873,-0.37749,0.033335,0.74828,0.30226,-0.14376,-0.66281,0.10006,-0.93728,-0.013902,-0.29499,-0.9985,-0.90835,0.35102,-0.13896,0.34959,0.83814,-0.5028,0.35436,-0.9545,0.26903,-0.34519,0.1632,-0.2209,-0.2593,-0.30007,-0.39763,-0.36407
0.67297,0.82186,0.82254,0.63913,0.22187,-0.10844,-0.66069,-0.32836,-0.092295,0.1474,0.5183,-0.29659,0.25242,0.1624,-0.20376,0.22158,0.13941,0.12579,-0.11711,-0.39119,-0.58019,-0.3433,-0.60752,-1.2351,-1.3812,-1.1834,-1.2751,-1.6662,-1.4492,-1.3933,-1.4625,-1.1943,-0.60173,-0.45386,-0.306,0.20665,0.033558,0.55469,-0.050674,0.20098,0.75579,0.96898,1.4492,0.88752,0.62226,0.97012,1.1857,1.4727,1.4329,0.97524,1.1826,0.64092,0.8633,0.75539,-0.22665,0.29312,-0.0075019,0.33961,-0.50994,0.17094,0.24558,0.012877,0.28614,0.092459,-0.098574,0.21871,0.3136
0.45822,0.11823,0.17745,0.48456,0.42887,1.2932,1.2255,1.6373,1.3734,1.4297,0.96177,1.3678,0.54656,0.66789,0.13783,0.2453,0.29547,0.18327,-0.14059,-0.59247,-0.6202,-0.47744,-1.0723,-0.83682,-1.0467,-1.2196,-0.98439,-1.1254,-1.1817,-1.287,-1.3512,-1.0823,-1.1559,-0.98451,-1.0935,-0.55261,-0.94724,-0.46509,-0.80042,-0.80246,-0.50971,-1.0424,-0.3956,-0.47623,-0.4869,-0.43469,-0.52299,-0.79891,-0.36899,-0.41889,-0.26549,-0.44854,-0.72792,-0.66863,-0.66096,-1.1579,-1.1034,-1.2793,-1.4956,-1.2894,-0.55214,-0.69525,-1.0154,-1.1826,-1.3734,-0.89664,-0.41882
-1.0055,-0.917,-0.45644,-0.62106,-0.54018,-0.49926,-0.15943,0.05954,0.3323,0.67708,0.51374,0.3624,0.30911,0.45006,0.43402,0.39558,0.25617,0.10098,0.13836,-0.1253,-0.049978,0.0047958,0.16454,0.086876,0.032876,0.08876,-0.11403,-0.051724,-0.20854,0.018495,0.039028,-0.48665,-0.45657,-0.43199,-0.39975,-0.59346,-0.32215,-0.66719,-0.61377,-0.39014,-0.46457,4.99e-05,-0.01102,0.5052,-0.091042,-0.29094,0.61546,0.40085,-0.009768,0.6939,0.0303,0.3741,0.67437,0.56105,0.47663,0.51313,0.45256,0.46069,0.31343,1.1412,0.65773,1.0413,0.38461,0.54158,0.060721,0.15735,0.20603
-0.070886,0.30018,-0.0012292,-0.025073,-0.20917,-0.13543,-0.54448,-1.1318,-1.2391,-1.0859,-1.0939,-0.99048,-0.49367,-0.75377,-0.72901,-0.99324,-0.41898,-0.33616,-0.39254,-0.90434,-0.84824,-0.74367,-0.97191,-0.96144,-0.95142,-1.0432,-1.0153,-1.0597,-1.0654,-1.0991,-1.089,-1.0535,-0.94139,-0.9179,-1.1398,-0.91656,-1.1572,-1.3291,-1.0041,-1.4649,-1.5061,-1.995,-1.1957,-1.3239,-1.3126,-1.4024,-1.1567,-1.8067,-1.0851,-1.1726,-1.3056,-1.3375,-0.90598,-0.94947,-0.9812,-0.48262,-0.6281,-0.17072,1.611,1.0408,0.32875,0.28205,0.16056,0.020427,0.17531,0.44093,0.20576
-0.81755,-1.6106,-1.5359,-1.511,-1.3164,-1.4085,-1.5815,-1.2623,-1.3518,-1.2921,-1.1752,-1.5546,-1.4447,-1.515,-1.5005,-1.571,-1.0532,-1.0938,-0.82573,-0.4037,-0.32414,-0.2779,-0.24364,0.1268,0.60441,0.49939,0.60981,1.0422,0.84336,1.1224,0.85907,0.81503,1.2584,0.61682,1.044,0.31065,0.47553,-0.44092,-0.16318,-0.079711,-0.48725,1.071,-0.44285,-0.80915,-0.60632,-0.4097,0.17977,-0.030146,-0.13873,-0.15615,-0.11461,-0.28832,0.91411,0.45927,0.34445,1.2588,1.4547,1.7745,1.6737,1.571,1.5098,1.178,0.79666,0.70631,0.69037,0.98659,0.71259
-0.54323,-0.94614,-1.0255,-1.3895,-0.80266,-0.49762,-0.24884,-0.33743,-0.12798,-0.17548,-0.58238,-0.3967,-0.43378,-0.42791,-0.38879,0.16565,0.17335,0.28261,0.37398,-0.067371,0.040372,0.13075,0.36532,0.76231,0.14425,0.51435,0.60111,0.32017,0.34006,0.52629,0.44006,-0.52169,0.31896,0.45686,-0.031956,0.12259,-0.8418,0.04039,-0.41528,-1.0965,-0.67416,0.45676,-0.016629,0.35588,-0.11528,0.053064,0.78692,-0.17974,-0.011837,0.30496,-0.23957,0.29377,0.11519,-0.13525,-0.054682,-0.41271,-0.3395,-0.44172,-0.55387,0.38313,-0.024214,0.19024,0.13973,0.44038,0.51972,0.6439,1.1339
-2.4206,-2.4459,-3.1004,-1.6094,-1.6673,-2.507,-1.6358,-1.2812,-1.964,-1.7284,-1.6138,-1.7834,-1.5226,-1.9656,-1.8742,-2.5888,-1.767,-3.0049,-2.0634,-1.8641,-2.3238,-1.9209,-2.0021,-1.6753,-1.31,-0.70245,-1.4793,-0.59105,-0.77131,-0.25533,-0.79394,1.897,2.3667,2.1285,1.8691,1.4324,1.7945,1.2589,2.13,1.5904,2.5225,1.6025,1.1767,0.91461,0.96362,1.4261,0.79252,1.8414,-0.55144,0.38296,0.75727,0.23108,0.47922,0.34237,0.30577,0.76603,-0.18916,0.53364,-0.211,-0.037136,-0.04495,-0.73565,0.47806,0.037157,-0.05507,0.64266,0.97949
-1.7186,-3.0227,-2.6303,-2.7123,-2.5792,-2.7679,-2.4918,-1.8623,-2.0431,-2.5363,-2.1185,-2.5229,-1.9254,-2.239,-2.3806,-2.1741,-1.7483,-1.9117,-2.441,-2.3256,-1.9321,-2.2714,-2.5351,-2.1345,-1.6832,-1.1465,-0.86949,1.2516,1.3634,0.57546,1.5644,1.7592,0.72742,1.6931,0.64429,2.5721,1.4899,2.6246,2.4048,3.212,1.6953,-0.51953,-2.1484,-1.7159,-0.94397,-0.38151,-1.2412,-1.1436,-1.2107,-0.73598,-0.87003,-0.91607,-1.4825,-1.4451,-0.83373,-0.79985,1.1258,1.4008,2.7123,1.1481,1.3459,1.6833,1.5441,1.7332,0.96608,1.3067,0.22795
-0.80327,-0.5629,-0.4935,-0.56422,-0.43392,-0.64336,-0.32054,-0.32707,-0.17135,-0.22496,-0.39513,-0.29608,-0.022876,0.29544,0.28735,-0.016233,-0.80494,-0.38928,-0.40109,-0.30147,-0.38925,-0.46843,0.0095459,-0.45228,-0.45114,-0.45209,-0.37486,-0.45728,-0.36838,-0.096406,-0.081065,-0.10299,-0.13309,-0.29058,-0.23851,0.0048023,-0.15679,-0.14578,-0.16735,-0.23908,-0.36155,-0.021788,-0.32776,-0.037267,0.07289,-0.60626,-0.13579,-0.22692,0.020451,0.34728,0.26862,0.13426,0.093686,0.33533,0.31841,0.20638,0.49893,0.28475,0.022293,1.5364,0.99782,0.7941,0.40758,0.45109,0.44276,0.10078,-0.056647
0.56278,0.17308,0.4722,0.093617,-0.12268,-0.4556,-0.91576,-0.76679,-1.0942,-0.030955,0.21701,0.074141,0.70548,0.96356,1.3111,1.4786,0.66771,0.53574,0.6804,1.0359,1.2101,1.2809,0.81336,0.12119,0.12228,0.30807,0.025925,-0.54035,-0.65839,0.25667,-0.37356,-0.4996,-1.0411,-0.5119,-0.61232,-0.47853,-0.37272,-1.1326,-1.3952,-0.45722,-0.079076,0.43367,0.26551,-0.5677,-0.068831,-0.20095,0.0037212,0.17971,0.3557,0.098144,-0.40337,0.36191,-0.0028302,0.39323,-0.10266,0.40593,-0.73596,-0.36919,-0.77097,-0.24669,-0.89805,-0.81768,-1.1168,-0.95454,-1.034,-0.72147,-0.38501
1.3768,1.3768,1.618,1.7039,1.7875,2.1233,2.505,1.8662,1.8231,1.4844,1.0542,1.3401,0.13721,0.39148,0.52657,-0.30604,0.68403,0.84372,0.41225,0.39559,0.49739,0.040847,0.026424,0.67601,0.68719,0.99429,1.0413,1.1014,1.1272,0.35287,0.56219,-0.53865,-0.55218,-0.87983,-0.012534,-0.92956,-1.0533,-1.4672,-1.6945,-1.1252,-1.0797,0.038658,-0.7318,-0.75859,-0.16805,-0.61159,-0.39841,-0.99822,-0.82148,-0.41915,-1.0363,-0.57764,-1.8197,-0.47383,-1.1626,-1.8662,-1.0105,-1.9172,0.3333,-2.3218,-1.449,-1.1994,-1.2457,-0.94838,-1.2653,-0.80622,-0.89569
-1.8971,-2.9589,-2.7128,-2.239,-2.3989,-2.5,-2.2691,-1.9507,-2.2417,-1.8841,-1.6596,-2.4176,-1.632,-1.5613,-1.5195,-1.0644,-1.2846,-1.7424,-1.8984,-2.1263,-1.4433,-1.3903,-1.7646,-1.6791,-1.8763,-1.5353,-1.874,-0.40872,0.46151,-1.5669,-0.63306,0.56062,0.52378,0.92733,-0.70394,2.0549,-0.27519,1.264,1.0424,-0.016977,0.36697,-0.58789,-1.6594,-0.60516,-1.6468,-1.839,-1.7887,-1.7783,-1.2803,-1.398,-1.2625,-1.924,-1.0793,-0.96046,-1.9697,-1.0458,-2.0117,-2.0134,-2.9258,1.1034,1.1961,1.6414,2.3816,0.31305,-0.14632,-0.2818,-0.42138
